2N4R/N2k4/7R/8/1N6/8/3N3N/2R1R3,c8b6 
1k4NN/7R/5N2/8/8/3N4/8/R1R5,f6d7 
2R5/5N2/3N3R/2Nk4/R7/8/2N5/4R3,c2e3 c2b4 
4R1RN/1N6/2N5/NN5N/8/4N2R/N4k2/R7,e3d1 e3g4 
1RN1N1N1/3N1NNN/N3N2R/k4NN1/N2NN2R/2NN1N1N/6NN/3N1NNN,d4b3 d4c6 
2R1R3/5N2/7N/8/1N3N2/8/2N4R/3k4,c2e3 
N1N1R1RN/1N4NN/N7/1N1N3N/N1N5/5N1R/2N1NkN1/1N4NR,g1h3 
1NN1R3/N4N2/7N/5N1R/4Nk2/R7/NNN5/1N4R1,b2d3 
1NN3Nk/RN2N1NN/4NN2/1N3N2/8/NNNN1N1N/2N2N2/1N1N2R1,e7g6 
2NN1R1R/6NN/N2N4/R7/6k1/R7/N7/1N6,h7f6 
R1R3NN/2NNNNN1/2N1NN1N/3N1N1N/7N/N5NR/1kN1N2N/NN5R,a3c4 
RN1NN2N/N3N1Nk/RN5N/N4N2/2NN1N2/N1NNN3/N3N1N1/2N2NRN,e8f6 
4R3/N2N3N/8/R4N2/4Nk2/1N5R/5N2/6R1,f2d3 f2h3 
R1R5/4N2N/N1N3NN/6N1/2NN2N1/3N3N/7R/1k4N1,c4d2 c4a3 
R2N3N/3k2N1/7R/N6N/5N2/N1N1N3/3N3N/N1R1R3,h5f6 
R7/3Nk2N/4N2R/7N/N3N3/2N5/NN4NN/1N1R1RNN,c3d5 
2R3NN/1N2N2R/Nk5N/1N4NR/3N2N1/1N6/6NN/R3N3,e7d5 e7c8 
2RN3N/6NN/1N4NR/NkN1N1NN/NN4NR/3N3N/5N1N/R1N1N1NN,a4c3 
NN2N3/2N5/1N1NNN2/6N1/1N3NNR/1kN1N2N/1N4NR/R1RN4,e6d4 e6c5 
R5N1/1Nk2N2/R5N1/N3N3/2NNN1N1/3N1NN1/NN1NNNN1/1RNRNNN1,d4b5 d4e6 
NR2N2N/5N1N/6NR/1NkN4/R7/5N1N/2N1N3/3RNN1N,e1d3 
NR5N/N1N2NNN/4NNNR/k2N1NN1/4N1NR/3N4/2N1N3/1N1N1N1N,a7c6 
8/2N5/R4N2/3N1k2/7R/7N/N4N2/4R1R1,d5e3 d5e7 
1R1N4/6NR/kNNN2N1/N3N1NR/2NN1NN1/2N1N2N/1N1NN2N/N1NNN1NN,c6b4 c6b8 
1R1R4/1N2N3/N7/5N2/8/8/R4N2/2k2N1N,f2d3 
4NN1N/1NNNN1N1/3N4/N2N3N/RN6/N1N2kN1/RN3N2/4R1R1,d7e5 
RN4NN/2N4k/RNNN3N/N1N2N2/NN1N1N1N/NNNNN3/1N5N/NN1N2R1,g8f6 
2R5/7R/1k6/7R/8/2N5/N1N5/R7,c3a4 c3d5 
2N2N2/3N4/N6N/1NN5/7R/4k3/R7/1N1R1R2,h6g4 h6f5 
NR1RN3/2N3NR/N1kN1N1N/R1N3NN/N4N1N/N1N3N1/1N3NNN/NNNN1N2,a6b4 a6b8 
R2N4/NN1N2Nk/R7/5N2/3N4/N3N1N1/5N2/NN4R1,d7f6 d7f8 
7R/N2k2N1/R1N4N/NN3N2/5N2/N7/6NN/NNR1RNN1,c6e5 c6b8 
N1N3NN/1N1N1NNN/3NN1NN/1N5R/1k2N1NN/1N4NR/3NN1NN/RNR1N3,e1c2 e1d3 
1N1N4/R7/7k/R1NN4/8/7N/N7/1N4R1,d8f7 
NNNN1R1R/5N2/3N1N2/N2N4/N7/3N4/R7/2N3kN,c1e2 
R5NN/1N4NR/Nk2N1NN/5NNR/3NNN1N/1N5N/5N1N/1NR1NNN1,f4d5 
R1R4N/1N4N1/1NN1NN2/4NNN1/1N6/6NN/NN4NR/1k2N3,a2c3 
N5k1/R1N4N/N2NN3/1NN1N1N1/1N1N4/1N2N1NN/1N2N1NN/NNN1NR1R,h7f6 
NR1N1NN1/NN1N2N1/N1N1N1NN/N4N2/R1N5/1NkN1N2/6NR/3RN3,a7b5 
NRN1NNNN/N7/2N3NR/1NkN1N2/R1N3N1/N3NN1N/N1N1N2N/1N1R1NNN,f8e6 f8d7 
R7/2N4k/RN6/8/8/5N2/8/6R1,f3g5 
NNR1R1NN/NNNN3N/NN3NN1/2N1N1NN/3N1N2/NN3NN1/3N2NR/3kN3,g2e3 
1R1RNNN1/NN1NN3/NNNN4/1N3N1N/NNN3N1/7N/R7/1Nk4N,b4a2 b4d3 
1Nk1N3/7R/5N2/8/8/8/8/1RNR4,e8d6 
NR1R4/8/1NN1N3/3N4/6N1/8/5N1R/1Nk5,f2d3 
2k3NN/6NR/N3N2N/N1N3N1/1N1N1NNN/N1NNNNN1/2NN4/1R1RNNNN,g8e7 
3R2N1/2N1N2N/N3NN1N/7R/2kN1N1N/2N3NR/N3N1NN/1RN5,g2e3 
N5R1/R7/1NN2k2/R7/2N5/7N/1N4N1/4R3,b6d5 b6d7 
3N2kN/R2N2N1/1N1N4/N7/NN1N1N1N/NN2NN1N/NN1N2N1/3NNRNR,d7f6 
NNN1NkN1/N4N1R/2NN4/N6N/N7/N3N3/4N3/1N2R1RN,b8d7 
1NR1RN1N/1N6/4N2R/N1NkN3/R6N/1N6/8/N7,e6f4 e6c7 
NR1R1NN1/5N2/R7/2kN1N1N/7R/8/2N1N1N1/5NN1,f8e6 f8d7 
3R3N/R3N3/2N1k3/R7/7N/8/N4N1N/1NN1NRN1,c6d4 c6d8 
2NR4/2N1N1N1/R7/1N2k2N/R7/6N1/4N3/5R2,e7c6 e7g6 
N3N2N/7N/NN5R/N4k2/N4N1R/N6N/NN1N4/N3R1R1,e8d6 e8g7 
2N3NR/1Nk2NN1/R7/N3NN2/N1N3N1/1N1N1NNN/N1N2NNN/1R1RN2N,g7e6 g7e8 
1R1NN3/N4NNN/6N1/8/3NN3/4N1NR/k2N1NN1/5NNR,e4c3 
2N3R1/2N2NN1/NN6/N2N4/5N1R/2N2k2/7R/N3R2N,f7e5 f7g5 
2N1RNR1/5N1N/N1NN3N/NN5R/2N1NkN1/RN6/N2N3N/NN3N1N,f8e6 f8g6 
R1N2NNN/1NkN4/R1N4N/N6N/N1N5/1N1N1NN1/NNN1N1N1/1R1R2N1,f8e6 
1R6/8/8/7N/7N/3NN2N/7R/k4N1N,e3c2 
1R1R4/7N/7R/2k5/1N5R/5N2/8/8,b4d3 b4a6 
2R1N3/8/8/1N6/7R/1k6/6NR/R6N,b5d4 
2kN4/R7/8/5N2/6N1/8/N7/1R1R4,f5d6 f5e7 
k2N4/4N1NR/2NN1NNN/NNN2NNN/8/1N1N2N1/1N6/NR2NN2,b5c7 
5N2/5NN1/R6N/3kN1NN/R7/1N3N2/3N3N/2R1R1NN,h5f4 h5f6 
NNR1RNNN/NN4NN/NN2NNNN/N6N/1N3N2/N7/R1NN3N/3k2N1,c2e3 
1R2N2N/1N1N2NN/3N4/3NN1N1/3NN1NN/8/NN3N1R/kN4N1,d4c2 d4b3 
NN2R1RN/N1NN4/RN3N2/2N1NkN1/7R/N1N4N/1NNN3N/2N5,c2e3 c2d4 
5N1R/NkN1NN2/5N1R/3NN2N/3N3N/8/1N3N1N/R1RN2NN,f7d6 f7d8 
R1RN2NN/NNNNN1N1/N1N3NN/3N1NN1/4N3/1N3N1R/1kN1N1N1/NNN3NR,c1d3 
k2N1N2/N6R/4NNN1/8/8/3N4/N7/1R6,e6c7 
NNN1N3/R2N4/N4NNk/RNN4N/2N1NN2/2N5/NNNNN1N1/NN1N2RN,f6g4 f6g8 
5N1N/N4N1R/k2NNN2/4N1NR/2NN3N/N3N1N1/1N3N2/1RN1N2N,e6c5 e6c7 
1N1NNR1R/4N3/2NNN2N/NN3N2/1NN3N1/N2N2N1/R7/1N4k1,g3e2 
2N5/1N5N/R3N3/3NkN1N/R7/N5N1/N3N3/N2R1R1N,a3c4 
R1RN1N1N/1N1NN1NN/1NN3NN/N1N2N2/1N1N1N1N/4N2N/2N2NNR/Nk5N,c2a3 
NNR2NN1/R6N/N2kN1N1/3N2NR/1N4N1/5N1N/N1N1N1N1/NN1NR1N1,g5e4 g5f7 
1RNN1N1N/NN5R/kN3N2/N4NNR/6N1/N7/1N2NN2/NN2NNNN,b7c5 
R1R1NNNN/1N1NNNNN/3N3N/7R/1kN1N1NN/1N3NNR/8/1N1N1NN1,e7d5 e7c6 
1N2N1NR/1k2N1NN/1N4NR/3N3N/5NNN/N5NN/NNN1NN2/R1R2NN1,e8d6 
3R1R2/8/1NN1N1N1/8/7R/4k3/N6R/2N3NN,b6c4 b6d5 
N1R4N/8/NN4N1/R3N3/N2k2N1/3N3R/N4N2/4RN1N,e5f3 e5c6 
R1R3N1/2N1NNNN/1N1N1N2/3NN2N/5N1R/1k3N1N/5N1R/3N4,f3d2 f3d4 
N5R1/6N1/6N1/4N3/N3NN2/RNN5/4N2k/RN5N,e5f3 e5g4 
3N4/8/2N5/N3NN1R/k2N1NN1/N6R/2N1N3/1R2N2N,e2c3 
3N2R1/NN3N2/N1NN4/R4N2/N4k2/1N3N1R/N7/3NR3,d8e6 
R1R2N2/N7/8/7N/3N4/7R/1k6/2N4R,c1d3 
2N4N/1N1N2N1/NN6/N7/R5NN/2kN1N2/2N4R/1R1R3N,b6a4 b6d5 
5NN1/1N6/4N1NN/6NR/NkN3N1/4NN1R/3N2N1/RNR2N2,e3c2 e3d5 
1k6/7R/8/1N2N3/N7/6N1/N1N4N/R1R2N2,e5c6 e5d7 
NNN4R/4Nk2/R7/N1N4N/NN3N1N/N3N3/NNNNNNN1/N3R1R1,c8d6 
7R/k7/N2N2NR/8/6N1/8/8/1R6,d6b5 d6c8 
2k5/1NN4R/8/2N5/6NN/2N4N/3N4/1R1R4,b7d6 
RN6/NNN2NkN/RN6/NN1NN3/NNN1N3/2N4N/1NN2NN1/1NNNNRNR,c7e6 c7e8 
R3N3/N3k2N/R7/1N4NN/N7/7N/1N1N3N/NNNR1RNN,a7c6 a7c8 
1R4N1/4N3/3N4/4N3/8/N7/4N2R/k2N1N2,a3c2 
R1R5/2N5/N1N2NNN/1N1N4/6NN/7R/1k3N2/N5NR,f2d1 f2d3 
7R/4k3/7R/8/5N2/8/1N3N2/3R1R1N,f4d5 f4g6 
R1R1NN2/1N3NN1/3N2NN/2N3NR/NkN1N1NN/7R/7N/1N3NN1,c5d3 c5a6 
2N2k2/N6R/N1N4N/3NN2N/1NN1N3/NNNN1N2/3N1N1N/NNN1RNRN,e5g6 e5d7 
1N1N2R1/1N1N3N/NN2NN1N/RN1N3N/1N5k/R1N5/NN6/7N,h6f5 
1NNR1R1N/R2N4/1N1Nk2N/4N2R/2N3NN/N1N1N3/N4N2/N2N2N1,d7c5 d7f8 
3NN3/6N1/2N3N1/8/R1N3N1/1Nk2N2/R5N1/NR1RNNNN,g1e2 
2R1R3/8/3NN2N/1N1N4/8/R7/2Nk4/3N3R,d6c4 d6e4 
1R1R1NNN/1NN1N2N/1N1N4/N1N5/8/R1N2N2/2kN4/7R,f3e1 f3d4 
k1N2N2/NN2N2R/3N4/4N1NN/3NN2N/1N2NN1N/1NN2NN1/NR4NN,c8b6 
R3N1N1/NN3NNN/4N1N1/7R/1kN1N1N1/5N1R/4N3/2R5,a7c6 
N1N2N2/RN6/N4kN1/7R/2NN3N/NN5N/N5N1/NN2RNR1,f8d7 f8h7 
NR3NNN/2N2NNN/N5NR/kN4N1/5N1R/3N3N/NNN3N1/1N3NN1,b2c4 
NN1NNRNR/1N5N/N2N4/1N5N/N7/1N1N2N1/R5N1/NN1N2k1,g3e2 
4R1N1/R6N/2NkN3/R1NN3N/N4NN1/1N1N3N/N1N3N1/NNR1NNN1,c5e4 c5b7 
2NR1R2/2NN2N1/N4N2/N5N1/8/R4N2/3Nk3/R7,f3g1 f3d4 
4N2k/RN4N1/1N6/1N4N1/N3N1N1/7N/2N1NN1N/4N1RN,g5f7 
N2N4/N7/7R/2Nk4/R2N3N/5N2/5N2/N1R1R3,a8b6 a8c7 
1R1R4/1N6/8/7N/2N5/8/R7/2k3N1,g1e2 
N1N1N3/2NN1N2/6NR/kN3N2/N2NN2R/2NN1N1N/N3NNN1/1R2NN1N,d4b3 d4c6 
2N5/1N2NN1N/8/3N4/N3NN1R/k2N1NNN/1N2NN1R/1RN2NN1,b2c4 
NN1R1R1N/2N1NNNN/NN1N1N2/5NN1/1N5N/7R/1N2kN1N/R7,f5g3 f5d4 
8/RNN4N/NN4Nk/RN1N2N1/N4N2/NN1N3N/1NN3N1/NNNN1NR1,g5f7 
2R1N3/1N6/3NN1NN/7R/NkN3NN/1NN3NR/4N2N/RN3NN1,c3a2 c3d5 
1R1N4/2NN4/8/7R/2k5/R1N3NN/4N3/3R3N,d7e5 d7b6 
N1N1N1N1/1N6/R3N3/N2Nk2N/R3N3/1NN4N/2N1N1N1/3R1R2,a5c4 a5c6 
N1NN1NNN/6NR/kN1N1N2/4NN1R/6N1/N1N3NN/1N4N1/1R1NNNNN,a8c7 
NR2N2N/1N5N/3N2N1/6NN/2N2N1N/3NNNNR/kN3NNN/N3N2R,d3c1 d3b4 
1NN1N1Nk/R2N3N/1N2NN2/1N3N2/N3NN2/N2N1NNN/NN3NN1/4N1RN,f4g6 
1N1R1R1N/2N3N1/N1N1NN2/1N1N1N2/4N2N/2N5/N6R/1N1Nk2N,h4g2 h4f3 
1N5R/1N2N1N1/R5N1/5Nk1/RN6/N7/N1N3N1/1N3R1N,g7e6 
R1N5/1N1N1NNN/3N3N/1N3NNR/NkNN2N1/1N4NR/3NN1NN/2RN1N1N,d4c2 d4c6 
1N1RNRN1/N2N1NN1/1N3N2/4N1N1/1N4NN/4N2R/1N1Nk2N/R2NN3,d1c3 
1N1NN1RN/1NN5/2NNNN2/1N1N4/3N1N2/N2NNN2/R2N2NN/N6k,d3f2 
2N2NR1/1N2N1NN/6N1/NN6/4NN2/1N6/R2N2NN/2N4k,e4f2 e4g3 
R1R5/8/1N2N1N1/3N2N1/7R/1k6/7R/8,e6d4 e6c5 
N1NRNN2/NN1N4/2N1N3/8/RN6/3NkN2/R7/1N3R2,b4c2 b4d5 
8/R2N4/N6k/RN6/2N5/2N2NN1/1N6/1N4RN,g3f5 
R2NN2N/2Nk4/7R/1N6/3N1N2/6N1/8/2RNRNN1,e8f6 
2N3NN/4NN1N/R1N3NN/1Nk4N/RNN3NN/4NN1N/N1N1N2N/1R1R2NN,b4d3 b4a6 
R2N4/N1NkN3/R2N3N/NN3NN1/8/N1NNN3/NNNNNNNN/1NRNRN1N,d3c5 d3e5 
NRN1NNN1/3N1NNN/5N1R/kN3NNN/NN2N1NR/2NN1N1N/N4N2/6N1,b4c6 
7N/N3N2N/RN5N/4N2k/RNN5/4N3/5N2/N5R1,h7f6 
2R1NNNN/NN2N1NN/3N1N1N/1N3NN1/3N3R/N2kN3/7R/NN2R3,b7c5 
4R3/6N1/1N6/5N2/7R/5k2/R7/3N2R1,f5d4 f5h4 
2NR1R1N/NNNN1NNN/NN3N1N/NNN1N1N1/1N4N1/7R/1N2kN1N/7R,b5c3 b5d4 
NNNNNRN1/N2N1N2/N3N1N1/1NN3NN/R7/N2Nk2N/N3N2R/3R2N1,a3c2 a3c4 
k7/7R/2N2N2/3NN3/1N6/8/6N1/1R3N2,d5b6 d5c7 
2RNRNN1/N1N1NN2/N3N2N/3N4/8/3N2NR/N2kN1N1/3N3R,g3f1 g3e4 
N1N4N/6N1/3N4/RNN2N2/NN4k1/RN4N1/N3N3/2N1NRNR,f5e3 f5h6 
3N4/RNN5/1N4k1/R2N4/N2N4/1N2N3/N4N1N/NN1NNR1R,d5f4 d5e7 
NN1R1RN1/NN4NN/NN1N4/N3N1N1/1NN3NN/4N2R/1N2k3/R2N4,d1c3 
NNNN3N/NN2N3/R6N/6Nk/RNNN4/NN1NN3/1NNN1N2/4N1R1,d3f4 
3N4/R7/7k/R2N4/8/2N5/N7/2N2NR1,d8f7 
k5NN/7R/8/4N3/N2N1N2/2N5/6NN/1RN5,a4b6 
2NN1k2/R4N2/2N4N/1N6/N1N5/N2N2NN/2NN2N1/4RNR1,d8e6 
k7/3N3R/3N2N1/8/8/3N4/1N6/NRN5,d7b6 
N1N3N1/NN1N1N1N/N7/R1N5/N1N1NkN1/RN3N2/2NN3N/NN1NRNRN,c5d3 c5e6 
R4N2/7N/7R/1kN3NN/2N2N1R/3N4/1N3NNN/N1R1N3,c4a3 c4d6 
1N4R1/7N/1NN5/8/1N3N2/R1N4N/N4N1k/R7,f2g4 
N1N1R3/NN5R/N1N2k2/R7/N1NN4/3N4/N2N4/N2N2R1,d2e4 
3kN1N1/R2N4/N2N4/5N2/N1N3N1/NN6/NNN1NN2/NNR1R1N1,d6b7 d6f7 
N1NNNNNN/2N4N/3N3N/N4NN1/3N3R/N2k4/3N3R/N1RNRNN1,d1b2 d1f2 
1R1NNNNN/NNN1NN2/2NN1NNN/N6R/kN5N/5NNR/2NN2N1/N3N2N,b7c5 
N6R/kN1N1N1N/5NNR/6N1/2NN3N/3N1NN1/2NN1N1N/1R2N3,d4b5 d4c6 
2R1N3/1N3N1R/1kN1NN2/1N4NR/3NN1NN/1N3N1N/N4NNN/RN1N2N1,f6d5 f6d7 
4R1R1/1N3N1R/2N2kN1/R7/8/2N2N2/1N2N3/N5NN,c3e4 c3d5 
1N6/RN6/6k1/R4N2/1N6/8/2N5/5R1R,f5h4 f5e7 
2N4N/NN6/6NN/1N1N4/R7/3N2k1/R1N5/1N3R1R,h6f5 
R1N5/4N1k1/RNN5/8/8/3N1N2/5NN1/1NN1NR1R,e7f5 
2N1NR1R/N3NN2/N4N1N/N1N1N3/N3N1N1/R1N3N1/N2N1NkN/R7,g4e3 
1R1RN3/8/7N/R7/2k2N2/R7/8/7N,e8d6 
NN6/7R/3kNNN1/R6N/NN3N2/7N/N1N4N/2R1R3,f6e4 f6e8 
N2R3N/1N5N/R3N3/4k3/7R/7N/4N3/N2N1R2,h8g6 h8f7 
7R/4Nk2/7R/N2N4/N7/N3NN2/8/NNN1RNR1,f3e5 f3g5 
1R1RN3/4NNN1/N4N2/1N5N/8/N6N/R2N4/2k4N,d2b3 
2R5/8/7R/1k2N3/N5NR/3N4/8/R5N1,a4c3 
7R/k3N3/5N1R/8/8/8/3N4/1R1N4,e7c6 e7c8 
4R1R1/8/NN6/8/7R/5k2/7R/1N6,b1d2 
1N4k1/R7/N7/8/N2N1NN1/1N4N1/N7/2N2R1R,g4f6 g4h6 
2N2NR1/RNN5/4N2k/R1NN2NN/N7/N7/N5N1/NN3N2,g5f7 
4RNR1/2N5/R7/5k2/R7/5N2/8/8,f3d4 f3h4 
5R1R/1N5N/8/R7/5Nk1/R5N1/8/4N1N1,h7f6 
5N2/N7/N3N3/2N4R/1Nk2N2/6NR/N3N3/1R1RNN1N,f1d2 f1e3 
1RNR1N2/NN1N1NN1/NN3N1N/1N1N2NN/N1N3NN/N1N1N3/R1N3NN/1Nk5,c3a2 c3e2 
1NN2k2/N6R/2N5/1N1N4/6N1/4N2N/8/N2NRNRN,b8d7 
6R1/2NN2N1/2NN1N2/N3NN2/RNNNN3/1N2N1Nk/RNN5/1N3N2,e4f2 e4g5 
NNN2RNR/2NNNN2/N1NNN1N1/2NN1N2/3NN1N1/N2N4/R7/1N1N2k1,d4e2 d4f3 
3NRNR1/2N3NN/N2N2NN/8/3N3N/N7/4N2R/4NkN1,e2g3 
5NNR/kN1N4/NN2N2R/5NN1/2N2NN1/8/4NNNN/NR2N1NN,b6c8 
1N6/7R/3kN1N1/R2N3N/1N3N2/5N1N/2NNN1NN/NNR1RNN1,d2c4 d2e4 
R7/4k3/R7/N7/2N1N3/N6N/1N1N1N1N/1NNRNRNN,a5c6 
N2NN3/1NNNN3/NN3N1N/2N5/RN5N/1N2NNNk/R1N4N/1NN3R1,f3g1 f3g5 
N1RNRNNN/N6N/7N/1N3N2/R2NN2N/2NkN1N1/3N3R/NN3NN1,e4f2 e4c5 
2NkN3/R1N4N/N4N2/3N3N/4N3/4N3/NNNNNN1N/2R1RN1N,c7e6 
2N4R/2k3NN/7R/4N2N/N5N1/6NN/NNN1NNN1/1R1RNNN1,g7e6 g7e8 
N3NRNR/2NN1N2/N2N4/NN2N3/3N4/R7/1N3Nk1/RN1N4,d1e3 
N3R3/8/1N2N3/1N6/R7/N2k4/R7/2R5,e6f4 e6c5 
3N1R1R/NNN5/4N2N/NN2N3/RNN3N1/NN4k1/R7/1N1NN3,h6f5 
3R4/8/8/8/7R/4k3/4N2R/N4R1N,a1c2 
1NN4R/2k4N/R7/8/8/6N1/1N2N3/1R1R4,b8a6 
N6R/1kN1N3/6NR/7N/1N4N1/3NN3/N3N1N1/RNR5,d3c5 
1NNNNN2/2N2N2/1N6/3NN3/5N1R/1kN1NN2/1N3N1R/R1R1N3,f3d2 f3d4 
1k6/1N5R/6N1/4N1NN/5N1N/1NNNNN2/3N2N1/R1RN4,e5c6 e5d7 
1N4R1/N2N4/NN1N3N/N4N1R/N1N1NkN1/RN3N2/N1NN4/NN1NRN2,b6d5 
1N4NN/R7/1N2kN1N/R7/NN5N/8/8/1N1RNRNN,a4c5 
2N4R/1Nk4N/3N2NR/8/4N2N/6N1/N1N1N3/1RNR4,d6b5 d6e8 
NR1N2N1/NN1N1N1N/NNN2NNN/N6N/N3NN2/5N1N/N3NN1R/k4NN1,a5b3 
2N4R/R7/6kN/R5N1/3N4/N7/3N4/2N2RN1,c8e7 
N1N1N2N/6N1/2N2N1N/N1N5/R2N3N/2N1N2k/R2NN2N/1N4R1,e2g1 e2f4 
R2N3N/N2k2N1/R1NN4/1N3N2/5N2/N1N3NN/2NN1N1N/1NRNR3,c6e5 c6b8 
4R1R1/NN3N1N/N3N3/N7/N7/1N5R/N1N2k1N/R4N2,h2g4 
N1N3N1/1NN5/N3N2R/3Nk2N/R3N3/NNN3N1/4N3/NN1R1R1N,a3c4 
NN1NRNR1/N1N4N/RN3N2/N3Nk2/RNN2N2/N1N5/NN3N1N/N1N5,c4e3 c4d6 
6Nk/R5N1/N7/3NNN1N/4N3/4NNN1/4N3/N4NR1,e5g6 e5f7 
N3R2N/3N2NN/5NN1/R2N3N/2NkN1N1/3N3R/N4NN1/1NRN1N1N,g7f5 g7e6 
1NN1R1R1/8/2N4N/R7/N1N2k2/R3N3/2N5/8,e3g2 e3d5 
1N1NR2N/N7/1N2N3/NN3N2/7R/N2k2N1/R2N4/2R2N2,e6f4 e6c5 
1k6/7R/5N2/5NNN/N3N3/4N2N/N1N1N2N/R1RNNNN1,f6d7 
RN4N1/5k2/R7/7N/7N/N7/2N5/1N1NR1R1,g8h6 
5R1R/N1N5/2NN1N2/6N1/N1N5/RN6/5Nk1/R1N5,c4e3 
NR1NN3/1N1N2N1/2N3N1/8/5N1R/2kN4/6NR/3RN2N,f4e2 f4d5 
2k1N2N/R5N1/7N/8/1N6/2N4N/6N1/1RNR2NN,e8d6 
6kN/R1N5/8/2N5/4N2N/1N6/NN3N2/5R1R,e4f6 
1NkN1N2/2N4R/N1N4N/7N/5N1N/1N1N1N1N/NN1NN3/1R1R2NN,c6a7 c6e7 
3R1R2/7N/R4N2/3Nk2N/R7/1NN3N1/2N1N3/1N1N1N1N,f6g4 f6d7 
N1N3R1/N7/RN5N/6Nk/R2N2N1/8/7N/2N5,g4f6 
3k4/R2N2N1/5NN1/1N6/N1N3N1/2N4N/NN3N2/1NR1RN2,g7e6 
1N4Nk/R2N4/8/6N1/8/3N4/8/N5R1,g5f7 
1NRNR1N1/R7/N1NkN3/R2N3N/NN4N1/3N1N1N/N3N1NN/NN1NNN1N,d8b7 d8f7 
1R4N1/N3N3/8/4N3/3N3N/7R/kN1N4/1N3N1R,b1c3 
R5NN/1N4NR/1kN1NN1N/6NR/3N2N1/3N4/2N1N1NN/2R2NN1,f6d5 f6d7 
N4R2/8/RN6/4k3/4N2R/8/8/3R4,b6c4 b6d7 
NN4R1/6N1/7N/1N1N4/4N3/4N3/RN1N2N1/N6k,e4f2 e4g3 
4NN1R/1N2kN2/N3N2R/1NN3NN/2N5/N2N1N1N/NN1N1N2/2NR1R1N,f8g6 
7R/2kN1N2/6NR/N3N2N/N1N3N1/1NN3N1/8/NR1R4,c3b5 c3d5 
RNR5/2N2N2/2N1NN1N/3N1N1N/3NN2N/1N4NR/NkNNN1N1/1N4NR,d2c4 
RN3N2/4Nk2/N4N1R/3N3N/1N1N1NNN/NN6/1NNNNN1N/1NNNR1RN,g4e5 g4h6 
N3R1N1/NN5N/1NN5/R4N2/5k2/N6R/N2N4/N2N2R1,b6d5 
3N2R1/2N5/R7/6Nk/R7/2N5/6N1/N7,g2f4 
N2k3N/7R/NN6/7N/7N/NN6/N4N2/1NR1RN2,h8f7 
3N1N2/N1NN3N/RN3N2/2N2k2/N4N1R/N1N5/NN2N2N/1N2R1R1,e2g3 e2d4 
R1R1N1N1/2N1NNNN/N3NNNN/5N1N/8/3NN2N/NN3N1R/1k4NN,a2c3 
8/8/R6N/7k/RN6/7N/NN6/1N4R1,h3f4 
k2N1NNN/4N2R/2NN4/1N3N1N/1N4N1/1N3N1N/4NNNN/NR2NNN1,b5c7 
2N4R/2k2N1N/R1N3NN/5NNN/2N1N1NN/1N1N1NNN/N2NN2N/NR1R1NNN,g5e6 
N1N1N3/2N3N1/R4N2/4k2N/R7/6N1/4N1N1/1N1R1R2,f6g4 f6d7 
1Nk2N1N/RN6/8/6N1/8/N7/1NN5/1R1R1N2,b7d6 
4N3/7R/1Nk2N2/R1N4N/5N2/N3N3/4NNNN/NRNRNN1N,e2d4 
N3NR1R/2N5/8/1N6/N1N5/3N2N1/R7/6kN,g3e2 
N3NR1R/N5N1/N7/8/NN4N1/8/RN6/N3NNkN,e1f3 
NN1N4/3N3N/4N3/R2N4/N1N4k/RNNN3N/N1N1N2N/N1NN2R1,h2f3 
k5N1/7R/4N3/8/3NNN2/7N/NN4N1/1R1N2N1,e6c7 
4NN2/5N2/7R/N2k2N1/7R/6N1/3N4/2R1R3,e8f6 e8c7 
R4N2/2N2kN1/R4N2/2NN3N/NN1NN2N/1N2N3/NNN1NNNN/1N1NRNR1,e4g5 e4d6 
3N1R1R/1NNN1NN1/N1N5/1N4N1/N2NN1N1/RNN5/3N2k1/R1N3N1,g4e3 
N1N1N1N1/2N3NN/N3N2R/1N1NkN1N/4N2R/1NN3NN/NNN1N1N1/NN1R1R1N,b2d3 b2c4 
5R1R/RN6/6k1/R2N4/1N6/8/8/8,d5f4 d5e7 
2N2R2/8/6N1/4N3/R7/4N1k1/R7/7R,e3f1 e3f5 
6R1/8/4N3/RN6/7k/R5NN/4NN2/7N,g3f5 
4N3/R1N3NN/2kNN3/7R/N4N1N/N3N1NN/1N1N1NN1/NRNRN1NN,e6d4 e6d8 
N7/RN1N4/1N4k1/RNN3N1/1N2N3/2N1N3/3N4/5R1R,d7e5 d7f8 
8/8/6NR/k2NN3/7R/8/8/1R6,e5c4 e5c6 
N1NR1R2/3N4/N7/4N2N/R7/4k3/N3N2R/6N1,e5c4 e5g4 
3N1N2/NN1NN3/NNNN1N1N/NNN1N3/R1NN3N/2N2N1k/RN1N4/2N1NNR1,f3g1 f3g5 
4R1RN/2N5/3N4/8/2NN4/R7/5k2/7R,d6e4 
NR3N1N/NN2NNN1/N3N1NN/N2N1N1N/4N2N/5N1N/NN2N2R/k2N2N1,a5b3 
1N1N3N/N1N1N1NN/5NNN/1N2N2R/k2N3N/N4NNR/2NN1N1N/NR3N1N,b5c3 
RN4N1/5NN1/1N3NN1/6N1/NN5R/1k6/1N5R/2R4N,a4c5 
NN1R1RN1/2N2N2/1N1N1N1N/6N1/6N1/R3N3/1N1NkN2/3NN2R,d1c3 
2R3N1/7R/1k2N3/7R/3N2N1/2NN4/4N1N1/RN2N3,c3a4 c3d5 
