2B1k3/1P1R3P/8/8/6B1/8/6P1/7K b - - 0 62,e8f8
6k1/7p/6p1/8/r7/5r2/4bK2/5b2 w - - 6 54,f2e1
8/6kp/8/8/8/8/2pK4/3b1b2 w - - 0 58,d2c1
7B/8/8/8/4k3/5RP1/3BKP2/8 b - - 0 58,e4d5
6QN/5B2/6B1/5RR1/8/5K1k/8/8 b - - 0 78,h3h4
1B6/1rB5/5ppR/3kp2p/7P/5P2/6PK/1b6 b - - 5 48,b1d3
r2k3r/p4b2/5p2/1p2n3/8/P1p2n2/P7/5K1b w - - 0 40,f1f2
2B5/7p/R5pk/1P1B4/P2b1P2/3b4/6PP/7K w - - 3 46,d5b7
8/8/8/8/1pk4r/p7/1pK1b3/5b2 b - - 3 64,h4h8
8/1b1r1p2/1Pb5/2K3k1/8/8/8/8 w - - 2 45,c5c4
8/8/8/b3p1b1/8/4p3/1K3k2/n7 b - - 9 76,g5h4
B7/8/8/1P6/2K1BkNp/2P2P1P/6P1/3R2R1 b - - 0 46,f4g5
8/6B1/8/R2Q2B1/6K1/8/8/2k5 b - - 18 77,c1c2
1q5n/6nb/6br/8/K1k5/8/8/8 w - - 12 79,a4a5
6Q1/5B1B/8/5R1R/4K3/6kP/8/8 b - - 6 70,g3h2
5K2/8/5k2/5q2/1n6/8/3b4/4b3 b - - 21 80,f6g6
5b2/8/8/4p3/7b/2K5/4pk2/n7 b - - 9 81,e5e4
7b/8/8/8/3b4/5K2/2q5/2k5 w - - 6 68,f3g4
rn2B3/1p1b4/p2p2kp/q1pPp1bN/2P1P3/2NB4/PP4PP/R2Q1RK1 b - - 0 18,d7e8
2b5/p7/n3p1k1/2r1P3/8/8/3K4/1q1b4 b - - 1 46,g6h7
7b/6b1/8/8/8/4K3/2q5/1k6 b - - 3 66,g7e5
8/3K4/1p1p4/1k2b3/8/8/8/b7 w - - 0 67,d7e6
8/6p1/4bpk1/3b1r2/3K4/8/8/8 b - - 23 73,g6h7
1k6/pp6/b1b1n3/4p3/8/P1P5/3K2p1/8 w - - 0 37,d2e3
8/8/3k4/8/3B4/2P1B1PK/P4P2/8 w - - 7 56,a2a4
N7/8/2P5/7k/B7/8/B6P/2R2RK1 b - - 0 63,h5h6
2B5/1B6/8/2k5/2Q5/2K5/8/8 b - - 11 74,c5d6
3B4/2N5/1N2P1kP/8/5BK1/8/8/8 w - - 1 82,h6h7
8/8/8/b3p1b1/8/K3p3/5k2/n7 w - - 8 76,a3a4
5k2/5p2/4pNp1/4Pn2/b4P2/7P/Pr2K3/3b4 w - - 0 51,e2d3
2B5/1B6/3k4/8/8/1QK5/8/8 b - - 9 73,d6e7
8/1kp1r3/1pn2bR1/bK6/7p/7P/8/8 b - - 3 68,e7e4
2q1k3/2bnb3/5n2/7r/r7/3K4/8/8 b - - 29 106,h5h8
3B1k2/2N5/1N2PK2/8/5B2/8/8/8 w - - 4 85,f6g6
6k1/7p/6p1/8/8/3r4/2K1b3/r4b2 b - - 11 56,h7h6
r2q1Bk1/pp3pp1/1p3n1p/1P6/4PPb1/1QP3P1/P4K1P/RN1b3R w - - 0 18,b3c4
k1K5/2Q3p1/6b1/2p1B3/2bP2pP/p1R2P2/2N5/8 w - - 2 61,h4h5
8/8/8/5N2/B2NK3/2k5/8/3B4 w - - 13 84,f5e3
3B1k2/2N5/1N2PK1B/8/8/8/8/8 b - - 5 85,f8g8
4n1k1/8/1b6/8/8/ppp5/3r1p2/1K4bn w - - 0 65,b1c1
B7/1Bp5/3p4/6k1/2P5/P4R2/7P/R5K1 b - - 0 41,g5h6
4N3/8/8/BP6/P1kB4/8/8/2KR4 b - - 0 54,c4d5
4bB2/3kP3/1K6/1p6/1P6/6Bp/7P/8 w - - 7 51,b6b5
6k1/b1K5/3n4/1q2b3/8/2n5/8/8 w - - 20 72,c7d8
2B5/8/2R4k/4p3/4N3/3PPBP1/4KP1P/8 b - - 4 41,h6g7
8/8/4bp2/3b1r1k/3K2p1/8/8/8 w - - 0 76,d4c5
6k1/5ppp/p7/8/5P2/B1N5/P1b3PP/1b4K1 b - - 0 31,c2g6
8/8/7B/8/8/3bpkp1/2p5/5b1K w - - 0 60,h6g7
3B4/1kP5/8/6B1/p5p1/P4pP1/5K1P/2R5 w - - 1 46,h2h4
2B5/3B4/5k1p/3K1PpP/5bP1/8/8/8 w - - 8 64,d5c6
k2B1B2/2K5/8/8/6P1/8/8/1R6 b - - 19 79,a8a7
1Q4RB/8/2kP1K2/8/5B2/8/8/8 w - - 1 71,h8g7
8/7p/5K1n/p2k4/P7/1p2b2q/8/2b5 b - - 1 75,h6g8
8/8/8/1b1b4/1k6/p7/1pK5/7n b - - 9 67,h1g3
8/8/8/6pp/8/4k3/4b3/5bK1 b - - 1 66,h5h4
6B1/8/p3k3/1p2P2B/4P3/8/PP2N3/2K5 b - - 0 42,e6e5
2B5/3B4/5k1p/5PpP/6P1/5K2/8/4b3 b - - 15 67,e1d2
6B1/8/7P/8/2B5/1N2K3/R7/3k4 b - - 0 62,d1e1
6k1/3b3p/2b4P/5p1r/8/4Kn2/8/8 b - - 1 46,c6e4
8/8/5N2/5Bk1/6B1/5PK1/8/8 b - - 1 58,g5f6
6k1/8/8/8/2K5/8/p7/2b3bn w - - 0 53,c4d5
1k3r2/8/8/6K1/8/5p2/3n4/brb5 b - - 1 52,f8h8
7B/8/4k3/2B3K1/1P3P2/6P1/8/8 w - - 1 54,g3g4
8/8/7b/4p3/7b/2K5/4pk2/n7 w - - 10 82,c3c4
2k5/2p2K2/8/8/3r4/1pb5/2n5/6bn w - - 0 67,f7g7
r7/8/8/3q4/1n2kb2/2K5/5r2/6b1 b - - 13 62,g1h2
8/2K5/8/3B4/2B4k/4Q3/8/8 w - - 23 81,e3h6
6k1/5p2/4p2p/3p2pb/8/4r3/p2K4/1b6 b - - 7 51,h5g6
1B5B/8/6K1/8/8/4P3/1PP2P2/3k4 w - - 1 62,c2c4
1B3R1B/8/1k6/5R2/5P2/2Q5/2P5/1N2K3 w - - 1 55,h8g7
r1b1r1k1/5p1p/p1p2Q1B/4p3/2P1N3/3P2P1/5q1P/1b3RK1 w - - 0 22,g1f2
7k/6p1/5b2/8/7q/7K/2r2P2/b7 w - - 0 55,h3g2
1k1K4/1rp3p1/6b1/p3r2p/B1bP1Q1P/N1R2PP1/P7/4B3 w - - 2 44,f4e5
b7/4k3/8/1K1b4/8/8/1n1q4/8 b - - 17 84,e7f8
8/8/8/8/6Kp/6b1/1pk5/b7 w - - 0 59,g4h5
7b/3k2b1/2p5/8/8/8/8/1K6 b - - 1 53,c6c5
7Q/2K5/4B3/3B4/5k2/8/8/8 w - - 7 73,h8h7
1q6/3bkp2/2K1b2p/7P/8/5n2/8/8 w - - 6 66,c6c5
8/5K2/4q3/5k2/3n4/2b5/8/6b1 w - - 6 57,f7g7
8/8/8/8/Pn5k/5K1p/5b1b/8 w - - 0 58,f3f2
2b2bBr/7p/2N3nn/p1Ppp3/P1k3p1/R7/2K1NPR1/5B2 w - - 0 46,a3c3
8/8/8/2b2n2/6k1/7p/8/6bK b - - 1 56,h3h2
2k2r2/ppp4B/2np3p/2b5/4P3/2B3N1/P5RP/bN2K3 w - - 0 22,c3a1
2k2bnr/2p1ppp1/8/2p2K2/8/8/5n2/b7 b - - 1 36,h8h4
rn1bkbnr/8/4q3/8/3K4/8/8/8 w - - 10 97,d4d3
Bnk4r/2q2ppp/1p1bp3/1Bp4b/Q3P3/8/1P3PPP/2R2RK1 w - - 1 30,g2g3
6R1/8/8/3b4/2b5/5k2/pK2p3/4R3 b - - 3 81,d5g8
8/B7/3k4/3p1R2/3B4/6K1/8/8 w - - 5 55,f5f6
8/8/3B4/1pB5/kP1P2P1/P7/8/5K2 b - - 6 50,a4b3
8/1p6/p1p2k1p/P5n1/1b1p4/2b3n1/2K5/8 w - - 0 61,c2d3
5Q2/2P5/8/8/6k1/3PP3/3KN1B1/7B b - - 0 58,g4h5
8/8/p1b5/8/b5p1/P6k/5K2/8 w - - 4 52,f2e3
b7/4k3/8/1K1b4/8/3q4/1n6/8 w - - 18 85,b5c5
8/8/8/4k3/4n3/1K1b4/2p5/1b1n4 w - - 0 65,b3b4
8/8/5kB1/7K/4BP2/8/8/8 w - - 11 65,f4f5
8/8/7k/8/5K2/8/1B4R1/B6N w - - 25 84,h1f2
6B1/8/B2k3R/7P/8/R7/P1P2P2/6K1 b - - 2 46,d6e7
8/8/8/8/3b4/6b1/4k1Kp/8 b - - 17 79,e2e1
8/8/8/1kB4R/3B1K2/8/8/8 w - - 3 61,h5h7
8/6k1/8/5B2/5PBK/8/8/8 b - - 2 60,g7h8
7r/1B1B1p2/R7/4p1kp/6p1/5PP1/5K2/3R4 w - - 1 47,f3f4
8/8/8/3k4/3B4/2P1B1P1/P4PK1/8 w - - 5 55,g3g4
2B5/8/P3B3/3R1Pk1/8/8/8/2K5 b - - 0 50,g5h6
1q5n/6nb/6br/2k5/8/K7/8/8 w - - 10 78,a3a4
QB4N1/3k4/8/P2K4/7R/4R3/3B4/8 w - - 1 60,h4h8
b7/4k3/8/K2b4/2n5/4q3/8/8 w - - 12 82,a5b5
8/2R4N/5P2/8/7P/3pB3/1kbP3K/3b2Q1 b - - 0 48,c2b3
2K3k1/6P1/8/8/2p5/4q3/6b1/5b1n b - - 1 62,h1g3
7b/6b1/8/8/8/2p5/k1K5/8 b - - 7 61,a2a1
2B5/3B4/5P1p/4b3/8/6pk/4K3/8 b - - 0 97,h3h2
1k6/1B6/B7/KP1N4/2P5/8/8/8 b - - 2 65,b8a7
4r3/8/8/8/8/2bk1K2/1n1b4/8 w - - 36 96,f3g4
8/8/8/8/3b4/4r2p/2k5/4b2K b - - 5 68,e3g3
B7/8/5R2/1P1B4/8/4k3/2P5/2K5 b - - 0 66,e3e2
3B4/7k/3K1R2/2B2N2/8/8/8/8 b - - 30 80,h7h8
5B2/k7/8/6B1/5P2/8/PPP3PP/R4RK1 w - - 1 39,f4f5
8/2K5/4B3/3B4/3Q4/8/4k3/8 w - - 13 76,e6h3
7b/2pk2b1/8/8/8/8/2K5/8 b - - 5 52,c7c5
3Q1B2/8/2k5/2p5/pp4R1/8/PPPB1KPP/8 w - - 4 41,h2h4
8/5p2/3kp3/6pp/3prb2/8/6K1/2b5 w - - 0 43,g2h3
8/8/8/8/8/4k1pp/4qp2/bnb4K b - - 1 82,h3h2
5bB1/p1k5/1p2b3/2p4P/3pB3/8/PPP5/1K2R3 b - - 0 45,e6g8
8/6b1/8/6b1/4p3/8/K4k2/n3r3 b - - 1 93,g7f8
8/8/8/2B1k3/1Q5P/4N3/1PPB2P1/6K1 b - - 0 43,e5f6
8/5pkp/1p4pb/4p3/pb6/3K4/7P/8 w - - 2 53,d3c4
rnqbkbnr/8/8/8/8/3K4/8/8 w - - 12 98,d3e4
b7/1b2k3/8/8/3Knq2/8/8/8 b - - 5 78,f4h6
8/8/8/3K4/8/B1k1Q3/5B2/8 b - - 22 69,c3c2
2B3Bk/8/8/p5P1/PP6/8/8/6K1 b - - 0 60,a5b4
2B5/1B6/P7/8/1k6/8/2P5/2K5 b - - 1 65,b4b5
8/1p2k3/8/1p6/p7/2K5/4b3/5b1r b - - 1 53,h1h3
2B5/1B3k2/8/4Q3/4K3/8/8/8 b - - 23 80,f7g8
8/8/8/8/5B1k/2PK4/5B2/6Q1 b - - 4 70,h4h5
8/8/1k6/2pB2K1/1pB1N3/1P6/2P5/8 w - - 5 49,c4f1
B4k2/1b2qp1p/2p5/2r1p1P1/1p2P2P/3B1Q2/2PK4/R5R1 b - - 0 35,b7c8
6B1/p3r2k/1p5p/2n2p2/2B5/P1P3Q1/2P2PP1/2KR4 b - - 0 28,h7h8
8/1p2k3/8/1p6/p7/8/3Kb3/5b1r w - - 0 53,d2c2
8/8/8/3b4/bk6/p7/1p6/1K5n b - - 7 66,d5g2
b7/4k3/8/2Kb4/8/3q4/1n6/8 b - - 19 85,e7f8
6NB/8/8/8/3k4/5R2/3BKP2/8 b - - 0 63,d4c5
8/7k/3K4/8/8/8/5r1r/bnb3n1 b - - 1 61,f2f3
8/1B6/B2K4/k7/1p2N3/1P6/2P5/8 w - - 7 56,e4d2
2B5/7p/4Bkp1/5P2/4K1PP/8/1b6/8 b - - 0 58,g6f5
7r/3B4/R7/4ppkp/8/4KBP1/8/6R1 b - - 1 49,h8f8
8/8/1b6/p7/3b4/2K2p2/4q1k1/8 w - - 4 79,c3b3
Bnk4r/2q1bppp/1p2p3/1Bp1P2b/Q7/8/1P3PPP/2R2RK1 w - - 1 31,g2g4
8/8/2K5/8/8/6b1/8/1k1r2b1 w - - 12 81,c6b5
3R1B1B/8/8/8/6P1/1k1Q4/8/6K1 b - - 1 54,b3a4
8/8/4Q3/3K4/3B4/1k6/1B6/8 w - - 15 66,e6h6
5R2/r4B1K/7P/2kB4/2P5/8/8/8 w - - 1 75,h7g7
N7/2P5/8/6k1/B7/8/B6P/2R2RK1 b - - 0 64,g5h6
2B5/3B4/5k1p/5PpP/4K1P1/8/8/4b3 w - - 14 67,c8b7
1r6/2b5/K7/8/2q1k3/8/5r2/6b1 w - - 5 67,a6a7
7K/8/8/6q1/5k2/8/8/2b1b3 w - - 62 96,h8h7
8/4b3/8/8/4p2b/8/K3pk2/n7 b - - 7 89,h4g5
8/pp6/8/P7/K1p4R/2Pbk3/8/1r5b w - - 4 47,h4h3
8/3b4/1K6/1p4Bk/1P5P/8/5B2/8 b - - 22 76,d7e8
5B2/1k6/8/6B1/8/8/PPP2PPP/R4RK1 b - - 0 37,b7c8
8/8/8/5k2/R7/1K6/1b6/b7 w - - 12 87,a4a7
8/8/8/8/6n1/1kb5/3bK3/6r1 w - - 10 83,e2f3
8/8/8/2k5/1n2K3/2bq4/8/4b3 w - - 6 73,e4f4
4bB2/4P3/1K1B4/1p3k2/1P6/7p/7P/8 b - - 4 49,f5g5
4B3/7p/p7/3Q4/1P1P3r/2P2B2/5PP1/1k4K1 w - - 1 47,e8a4
8/8/3b4/8/4p2b/8/K3pk2/n7 w - - 4 88,a2b2
3B3k/8/4R2B/6P1/P6P/8/1P6/5RK1 b - - 0 44,h8h7
8/1r6/5kb1/8/1r6/K7/6pp/5b2 b - - 1 76,h2h1r
1r6/8/8/8/4nb2/5k2/R7/K1b5 b - - 9 68,f4g5
8/1k3B2/7p/1p1K4/1b2P1P1/8/7r/b7 b - - 5 41,h2d2
5r2/7p/P7/1B1Q4/3P4/2P2B2/5PP1/1k4K1 b - - 2 49,b1b2
5B2/4P2P/3PN3/2Q5/2N5/8/1B4k1/4K3 w - - 1 55,h7h8r
6k1/4R1B1/5B2/6PP/P7/8/1P6/5RK1 w - - 7 49,h5h6
2k5/2p2pp1/3bp3/2p5/6n1/3nK3/7r/b7 w - - 14 44,e3f3
8/8/8/8/Pn5k/5K1p/5N1b/6b1 b - - 0 57,g1f2
8/8/2kr1pR1/5P1P/1p3bK1/1P6/P7/2b5 b - - 3 56,c1d2
3B4/7k/3K1R2/2B5/3N4/8/8/8 w - - 29 80,f6f8
2Bb4/3B4/5k1p/5PpP/4K1P1/8/8/8 w - - 22 71,c8b7
8/2pkr1b1/1pn5/7p/8/1K5P/8/R3b3 w - - 0 63,a1c1
8/8/8/8/3b4/4k3/7p/6bK b - - 7 74,d4e5
2B5/6kP/8/pB6/P7/3K4/8/8 w - - 1 59,c8f5
6B1/8/8/2b5/1p6/p1k5/K7/2b5 b - - 3 65,c1h6
5B2/8/4P3/1Q6/2NN1k1P/3P4/1B6/4K2R b - - 0 45,f4g4
2B2b2/3B4/5k1p/5PpP/6P1/5K2/8/8 b - - 43 81,f6e5
6B1/5R2/2k1Bp2/1R2pP2/2P1K3/1Pb5/P7/8 b - - 4 48,c6d6
7B/8/8/BR6/2N4K/1P1k2P1/8/8 b - - 2 60,d3e4
8/8/8/b3p3/7b/4p3/1K3k2/n7 w - - 2 73,b2c1
8/4k3/8/7p/5q2/5b2/8/6Kb b - - 1 70,h5h4
2B4k/1B6/5K2/8/6Q1/8/8/8 b - - 33 85,h8h7
3Q1B2/8/6R1/1k6/1pp5/1P6/2PB1KPP/8 w - - 0 44,h2h4
4k2r/1K1n1ppp/5n2/4b3/8/5r2/8/b7 w k - 0 34,b7c8
R1B5/7p/6pk/1P1B4/P2b1P2/3b4/6PP/7K b - - 0 44,h6g7
7B/5N2/4Q3/3P4/2k5/8/3B1K2/R7 w - - 1 65,h8g7
8/8/4p3/6b1/4pk2/8/3b4/n4K2 w - - 8 63,f1f2
B7/8/4B3/5b2/8/4Q1pk/1PP5/2K5 b - - 2 38,h3h4
5k2/5p2/4pNp1/4Pn2/b4P2/3K3P/r7/3b4 w - - 0 52,d3c3
B2R4/7B/2P5/p7/4pP1p/k3n2P/8/K7 w - - 1 81,c6c7
5B1B/8/3P2Q1/8/6P1/kP6/8/6K1 w - - 1 52,h8g7
7k/5K2/8/4q3/5b1p/8/1p6/b7 w - - 0 56,f7g6
2b5/p2n4/4p1k1/4r3/2K5/8/8/1q1b4 b - - 5 49,g6h7
8/6kp/B5p1/3B4/5PP1/2b2K1P/8/8 w - - 1 54,g4g5
6k1/3b1p1p/2b4P/4p2P/6r1/7K/8/8 w - - 6 38,h3h2
7B/8/5k2/B5R1/5P2/8/PPP5/2K5 b - - 0 36,f6e7
RB6/R7/2k5/8/6P1/4Q1Np/3P1K1P/2B5 b - - 0 41,c6d5
rnb1k1nr/ppp2ppp/8/R3p1B1/1P2P3/3q1P1N/6PP/1N1bKB1R b Kkq - 1 10,d3b1
8/8/6K1/4B3/8/4B3/6P1/1k1Q4 b - - 6 63,b1a2
8/8/8/2k5/1p5r/pp6/4b3/1K3b2 w - - 0 62,b1c1
8/8/8/4B3/5K2/1N2P1Bk/8/8 w - - 17 77,f4g5
2B5/3B4/5k1p/5PpP/4K1Pb/8/8/8 b - - 13 66,h4f2
3B1Bk1/8/4R3/6P1/P7/8/1P5P/5RK1 b - - 0 42,g8h8
5B2/4B3/8/5K2/k5P1/8/8/1R6 w - - 6 73,g4g5
2r5/1B3p2/2Bk4/4p1pp/8/5P2/6P1/R1R3K1 b - - 1 41,c8c7
8/7p/8/8/7b/4k2q/6r1/1K4b1 w - - 2 55,b1c1
2B5/3P3N/2R5/7B/6Pk/8/4KP2/8 w - - 1 51,h7g5
1B1R4/8/4k3/N1K5/1B6/8/8/8 b - - 8 69,e6f5
2B5/3B4/5P1p/4b3/8/6p1/4K2k/8 w - - 1 98,f6f7
8/5B2/7b/8/8/p1k5/K7/b7 w - - 5 73,a2a3
8/1k6/1p5P/1P6/P7/B7/5K2/B3R3 b - - 0 48,b7c8
3B3r/2BR3p/5pk1/3R2p1/1p2P3/1P6/K4P1P/4n3 w - - 5 37,d7d6
6k1/4Bp1p/1b3np1/8/P4P2/5B1P/P5PK/2r1b3 b - - 0 30,f6h5
2B5/3B1P2/3b3p/8/8/6p1/4K2k/8 w - - 1 99,d7h3
8/8/8/2B5/4k3/Q3N3/1PPB2PP/6K1 b - - 0 41,e4f4
6k1/8/K2p4/P7/3b3n/5p2/8/6b1 b - - 0 46,f3f2
B4k2/1Q6/8/1B6/4R1Np/P6P/5P2/6K1 b - - 0 39,f8g8
2B3Bk/p7/8/8/PP4P1/8/8/6K1 b - - 0 59,h8g8
8/8/8/4KN2/Bk1N4/1B6/8/8 b - - 8 81,b4c3
B7/1Bp5/3p2k1/8/2P5/P4R2/7P/R5K1 w - - 1 42,g1h1
b7/4k3/8/3b4/1Kn5/8/3q4/8 w - - 14 83,b4c5
8/4R1Bk/5B2/6PP/P7/8/1P6/4R1K1 w - - 9 50,h5h6
5k2/2K5/8/2pb4/1q6/8/8/7b w - - 0 42,c7d8
8/8/8/2b5/4p2b/K7/4pk2/n7 w - - 2 87,a3a4
2b1b3/8/8/8/8/4k3/1q6/3K4 b - - 31 78,e8h5
8/3N1N2/8/3B4/4K2k/5R1B/8/8 b - - 6 56,h4h5
8/1Q5p/P7/1B6/3P4/2P2B2/1k3PP1/6K1 w - - 3 52,b7h7
2k4r/2p2pp1/3bpn2/2p5/6n1/5K2/8/b7 w - - 6 40,f3g2
1B6/k7/4PB2/8/6K1/3Q4/8/8 b - - 2 67,a7b8
3B1r2/2B1R2p/3R1pk1/6p1/1p2P3/1P6/K4P1P/4n3 b - - 8 38,h7h5
8/8/8/2n5/7b/2b5/1p1k4/1K6 w - - 4 65,b1a2
7B/8/6R1/4Bk2/5PP1/2P5/2K5/8 b - - 0 50,f5g6
6B1/4k3/7K/2p5/1pB1N3/1P6/2P5/8 b - - 0 46,e7d7
k1K5/6p1/6b1/Q1p1B3/2bP2pP/p1R2P2/2N5/8 b - - 3 61,c4a6
8/7k/8/3K4/8/2b5/r7/1nb3nr w - - 6 64,d5e6
3BQ3/2N4k/1N3K1B/8/8/8/8/8 b - - 0 87,h7h6
B1B5/5P2/8/6kp/2N5/6pP/6P1/5RK1 w - - 1 46,h3h4
B5B1/2k2P2/8/8/8/4Q1K1/6P1/8 w - - 1 64,g8h7
8/4kB2/8/3R4/2K1B3/8/8/8 w - - 29 73,f7h5
7B/2Q5/5K2/8/5B2/R7/3R4/4k3 w - - 13 80,h8g7
2r5/8/4k3/p4b2/P7/2p1r3/K7/5b2 b - - 2 50,f5h7
3k4/5p1p/BP1r2p1/2RP1B2/8/2rP4/5PPP/3R2K1 b - - 0 39,c3c5
6k1/3b1p1p/7P/4p2P/4br2/8/7K/8 b - - 3 36,f7f6
8/1b1r4/1Pb5/8/6k1/2K5/5p2/8 w - - 0 51,c3c4
8/8/8/8/8/5K2/2r1p3/1b2kb2 b - - 1 64,f1h3
8/3k2b1/p6b/P1p5/8/7K/8/8 w - - 1 48,h3h4
7R/5BK1/8/2kB4/4Q3/8/8/8 w - - 5 90,h8h7
7b/6b1/8/8/8/3K4/2p5/1k6 b - - 1 64,g7b2
8/8/6K1/6b1/q7/8/6k1/6b1 b - - 5 67,g5h4
B7/8/1R6/3Bk3/8/8/1PP5/2K5 w - - 11 64,d5h1
4k2b/8/3p4/8/4Kn2/7q/8/1nb5 b - - 5 74,h8d4
4B3/8/4R3/4k3/8/4K3/B7/8 b - - 6 61,e5f5
4kB1B/8/4K3/7R/8/8/8/8 b - - 14 66,e8f8
8/8/8/3K4/8/B7/2k1QB2/8 b - - 24 70,c2c3
B7/5P2/8/3Q4/4BK2/3P4/3k4/8 w - - 5 66,f7f8r
2B5/6k1/2R5/4p2B/4N3/3PP1P1/4KP1P/8 b - - 6 42,g7h8
4B3/8/1p6/p1pB1R2/1k6/3P3P/PrP3PK/8 w - - 1 39,h3h4
8/6pp/1b6/pp6/4N1kP/4n3/P2K4/6b1 b - - 1 38,h7h5
6B1/pp6/7N/6P1/8/8/1k2BK1P/2R5 b - - 0 40,b2c1
8/8/1q2b3/3b3k/2n5/2K1r3/8/8 w - - 6 91,c3c2
8/8/4k3/2Bp3R/3B1K2/8/8/8 b - - 12 58,e6f7
8/8/4B3/8/1P4B1/8/2P3pQ/2K2k2 w - - 3 44,h2h3
3N4/8/8/4B3/4KB2/4P2p/6k1/8 b - - 0 67,g2f2
8/7p/B5pk/3B4/5P2/2b3P1/6KP/8 w - - 3 51,h2h4
R7/7K/8/b7/k6P/4b3/8/8 w - - 1 66,h7g6
7r/3B4/R7/4ppkp/8/4KBP1/8/3R4 w - - 0 49,d1d6
6k1/3b1p1p/7P/4p2P/4b1r1/8/7K/8 w - - 4 37,h2h3
8/8/4p3/pb1bK3/5R2/6k1/5R2/8 w - - 0 66,f4f8
8/2K1k1p1/2p5/3b4/2r5/1p6/2br1p1p/8 b - - 3 57,h2h1r
8/2B3k1/2NR4/3K4/1B6/8/8/8 w - - 19 75,d6e6
2R5/8/r4p1P/P4P2/1p3bK1/1k6/8/2b5 b - - 0 62,f4h6
3B4/2N4P/1N2P1k1/8/5BK1/8/8/8 b - - 0 82,g6h7
8/8/8/2p1p3/2kb1b2/8/1p5p/7K b - - 1 71,f4h6
6k1/8/4p3/6b1/4p1K1/8/3b4/n7 b - - 1 59,g5f4
6k1/3b1p1p/7P/4p2P/5r2/6K1/8/1b6 b - - 1 35,g8h8
6k1/R7/1P3B2/4B1P1/4P3/3PK3/8/8 b - - 16 58,g8f8
1k6/pp6/b3n3/4p1p1/4b3/8/P1P5/3K4 w - - 2 33,d1d2
8/5kB1/4RB2/6PP/P7/8/1P6/5RK1 w - - 5 48,h5h6
8/5K2/8/5k2/3n4/8/8/1q2b1b1 b - - 1 54,g1h2
7B/2k5/1p6/1P6/P7/B7/5K1P/4R3 b - - 0 43,c7c8
7B/8/4Q3/B2R4/2N1k2K/1P6/8/8 b - - 4 67,e4f4
2k5/2p1K3/8/8/3r4/2b5/1pn5/6bn w - - 0 68,e7f8
r3k2r/pp3p1p/1q4p1/3K2P1/2Bn1Pb1/P1P1p3/7P/3b2NR b kq - 2 28,g4f5
8/8/8/3b4/2b5/5k2/pK2p3/4R1R1 w - - 2 81,e1c1
B4Q2/8/8/8/7k/3PP3/2PKN3/7B b - - 0 53,h4h5
8/4k2K/6B1/5P2/4B3/8/8/8 w - - 7 69,h7g7
8/8/8/b7/P5K1/5p2/6k1/6b1 w - - 2 61,g4h5
2k5/p1p2K2/1p6/1P6/r7/2b5/8/6bn w - - 0 51,f7g8
8/8/5K2/8/5p1p/2k4b/2b5/3q4 w - - 0 69,f6g7
2b1b3/8/8/8/3k4/8/1q6/3K4 b - - 23 74,e8h5
4k1N1/5NR1/4K3/3B4/8/7B/8/8 b - - 24 65,e8f8
k1K5/6p1/b5b1/2p4p/p2P1QPP/2R2P2/P1N5/4B3 w - - 2 53,c8c7
8/8/8/7N/6Bn/7B/5k1P/7K b - - 2 55,f2e3
7b/6b1/8/8/4K3/8/2q5/1k6 w - - 2 66,e4d5
8/8/kp1R4/4p1P1/8/4NP1K/1rb4P/3b4 w - - 0 42,e3d1
4kN1B/6K1/6R1/6P1/2pB4/2P5/8/8 w - - 1 53,g6h6
3b4/1kp5/1pn5/bK6/5r1p/3R3P/8/8 b - - 11 72,f4e4
8/8/8/5N2/B2NK3/8/3k4/3B4 b - - 12 83,d2c3
8/7k/8/3K4/8/6p1/6rr/bnb5 b - - 1 58,h2h6
B7/6P1/3k4/8/5N2/1B2K3/1P6/8 b - - 0 65,d6e7
r2kqbnr/3n4/8/3p1p1p/1p1P1P1P/1K6/7P/b7 b - - 1 34,h8h7
1Bk1N1R1/7R/8/8/1P6/2P4P/5PPB/6K1 b - - 2 53,c8d8
8/3k2b1/p7/P1p5/8/6Kp/8/2b5 w - - 0 47,g3h2
8/5B2/3k2B1/8/2K1R3/8/8/8 w - - 21 69,g6h7
6k1/7p/8/6p1/8/r2bK3/8/r4b2 b - - 1 61,g5g4
8/8/8/1pB1B3/1P1P2P1/Pk6/8/5K2 b - - 4 49,b3c4
8/8/4K3/7k/8/8/8/rnb1b1nr w - - 14 68,e6f7
8/2B2k2/2NR4/3K4/1B6/8/8/8 b - - 18 74,f7g8
8/8/6p1/4pk1p/5p1b/4bK1P/8/8 w - - 2 62,f3g2
1B3b2/8/2R5/B2k3p/Q3r3/8/1P3PP1/R5K1 b - - 0 46,e4a4
B7/2PR3B/8/8/4pP1p/pk5P/2n5/1K6 w - - 0 85,h7g8
1K6/5rk1/8/8/4n3/1p6/1p6/1r1b1b2 b - - 1 71,g7h8
8/8/8/1p6/pK4k1/8/4r3/5b1b w - - 2 53,b4a3
B7/5P2/8/5Q2/4BK2/3P4/2k5/8 b - - 2 64,c2d2
5k2/ppK5/2p5/3b4/PP6/8/8/2q4b b - - 1 37,h1f3
8/p7/6PN/1p1B4/8/8/4BK1P/2k5 w - - 0 43,g6g7
7B/8/8/2R5/4k1P1/1P6/1P3B2/7K b - - 0 44,e4f3
